Project,Class,Release,nAuth,ChangeSetSize,LinesOfComment,LOC,maxChangeSetSize,nCommits,nFixCommits,Age,LOCadded,maxLOCadded,Buggy
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,1,0,0,1,28,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,1,1,0,1,59,7,1,0,12,5,5,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,1,2,0,14,150,12,3,0,12,28,20,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,1,1,0,45,502,24,2,0,12,39,33,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,1,1,0,4,130,7,2,0,12,4,3,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,1,2,0,2,39,7,8,1,12,128,92,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,1,1,0,2,24,5,1,0,12,1,1,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,1,3,0,60,681,24,6,0,12,130,47,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,1,0,0,9,51,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,1,1,0,2,53,7,5,0,12,74,36,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,1,1,0,2,74,7,1,0,12,5,5,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,1,1,0,2,47,7,1,0,12,2,2,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,1,2,0,2,157,24,2,0,12,9,6,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,1,0,0,12,78,0,0,0,12,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,1,0,0,19,107,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,1,1,0,9,125,12,1,0,12,12,12,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,1,1,0,4,251,11,1,0,12,11,11,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1,3,0,37,511,7,6,0,12,152,106,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1,2,0,62,731,24,4,0,12,91,73,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,1,1,0,11,179,7,3,0,12,19,9,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,1,1,0,1,47,3,1,0,12,9,9,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1,2,0,4,148,24,3,1,12,8,4,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,1,0,6,58,7,1,1,12,13,13,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,1,0,11,129,24,2,1,12,26,25,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,1,0,0,7,69,0,0,0,12,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,0,0,8,65,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1,3,0,49,783,24,9,3,12,221,95,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,1,3,0,22,259,24,5,2,12,70,44,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,1,1,0,8,152,11,1,0,12,5,5,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,1,3,0,8,131,24,6,2,12,30,19,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,1,1,0,1,68,3,1,0,12,26,26,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,1,2,0,13,134,12,2,0,12,5,4,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,1,2,0,11,151,11,3,1,12,17,15,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,1,2,0,8,108,24,5,2,12,59,37,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,1,1,0,3,68,12,1,0,12,2,2,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,1,1,0,6,70,7,1,1,12,25,25,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,1,0,0,2,71,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,1,2,0,11,99,12,2,0,12,10,10,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,1,2,0,26,243,4,3,1,12,61,30,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1,2,0,55,492,5,6,1,12,182,110,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,1,0,0,2,24,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,1,1,0,4,78,1,1,0,12,5,5,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,1,3,0,21,247,24,4,0,12,36,23,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,1,2,0,7,154,5,2,1,12,12,7,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,1,2,0,34,446,5,4,1,12,29,15,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,1,1,0,14,171,24,1,0,12,5,5,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,1,1,0,13,133,5,1,1,12,5,5,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,1,1,0,7,85,24,1,0,12,1,1,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,1,0,0,13,114,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,1,0,0,13,207,0,0,0,12,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,1,2,0,4,197,11,3,1,12,49,26,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,1,2,0,18,151,12,3,1,12,20,10,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,1,2,0,21,438,24,9,0,12,153,61,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,1,0,0,2,75,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,1,0,0,8,48,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,1,0,0,11,110,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,1,1,0,36,447,24,4,0,12,9,5,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,1,3,0,54,547,24,10,2,12,193,48,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,1,0,0,3,119,0,0,0,12,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,1,0,0,19,150,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,1,0,0,12,130,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1,1,0,8,78,24,1,0,12,2,2,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,1,1,0,67,579,24,1,0,12,1,1,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,1,0,0,3,50,0,0,0,12,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,1,2,0,19,211,24,3,1,12,43,33,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,1,0,0,2,47,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,1,0,0,2,30,0,0,0,12,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,1,0,0,6,81,0,0,0,12,0,0,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,1,0,0,1,32,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,1,0,0,4,59,0,0,0,12,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,1,0,0,8,78,0,0,0,12,0,0,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,1,0,0,4,64,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,1,0,0,5,39,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,1,0,0,3,44,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,1,0,0,4,58,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,1,2,0,15,300,11,3,0,12,86,47,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,1,1,0,5,111,27,1,0,12,3,3,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,1,1,0,4,115,27,1,0,12,4,4,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,1,1,0,6,161,27,1,0,12,15,15,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,1,0,0,1,41,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,1,1,0,8,126,5,1,0,12,59,59,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,1,1,0,46,97,11,1,0,12,13,13,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,1,0,0,6,49,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,1,1,0,32,109,11,1,0,12,9,9,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,1,0,0,2,64,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,1,0,0,2,31,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,1,0,0,2,32,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,1,0,0,2,33,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,1,0,0,2,34,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,1,0,0,13,71,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,1,0,0,16,63,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,1,0,0,10,55,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,1,1,0,20,83,8,1,0,12,14,14,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,1,1,0,102,225,27,1,0,12,42,42,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,1,0,0,14,63,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,1,0,0,4,46,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,1,1,0,33,83,5,1,0,12,7,7,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,1,1,0,83,247,5,1,0,12,5,5,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,1,1,0,62,163,5,1,0,12,12,12,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,1,1,0,139,493,11,4,0,12,120,38,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1,1,0,102,233,8,1,0,12,1,1,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,1,1,0,22,70,5,1,0,12,5,5,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,1,0,0,2,34,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,1,0,0,4,51,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,1,1,0,4,55,4,1,0,12,9,9,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,1,0,0,4,42,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,1,0,0,8,156,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,1,0,0,1,43,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,1,0,0,1,41,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,1,0,0,1,78,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,1,1,0,24,102,27,1,0,12,5,5,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,1,0,0,1,35,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,1,0,0,1,35,0,0,0,12,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,1,1,0,5,49,27,1,0,12,3,3,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,1,0,0,7,137,0,0,0,12,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,1,1,0,153,5808,11,1,0,12,6504,6504,Yes
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,1,0,0,6,120,0,0,0,12,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,1,1,0,2,37,27,1,0,12,1,1,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,1,0,0,5,31,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,1,2,0,29,362,27,2,0,12,10,7,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,1,1,0,30,367,27,1,0,12,4,4,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1,1,0,24,887,27,1,0,12,28,28,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,1,0,0,3,80,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,1,1,0,16,319,27,1,0,12,0,0,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,1,0,0,2,78,0,0,0,12,0,0,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,1,0,0,1,84,0,0,0,12,0,0,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,1,0,0,1,70,0,0,0,12,0,0,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,1,0,0,2,86,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,1,0,0,3,35,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,1,1,0,34,223,3,2,0,12,12,8,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1,1,0,1,28,27,1,0,12,1,1,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,1,0,0,2,94,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,1,0,0,2,30,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,1,1,0,2,68,27,1,0,12,4,4,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,1,0,0,1,23,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,1,0,0,1,23,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,1,1,0,2,31,27,2,0,12,7,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,1,1,0,61,422,27,2,0,12,11,8,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,1,1,0,1,57,9,1,0,12,3,3,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,1,0,0,2,26,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,1,1,0,2,60,9,1,0,12,8,8,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,1,0,0,2,33,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,1,1,0,1,41,27,1,0,12,1,1,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,1,0,0,3,27,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,1,1,0,1,67,9,1,0,12,9,9,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,1,1,0,17,130,9,1,0,12,14,14,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,1,1,0,2,71,9,1,0,12,10,10,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,1,0,0,4,34,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,1,0,0,2,24,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,1,0,0,2,38,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,1,1,0,33,351,27,3,0,12,79,53,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,1,0,0,2,62,0,0,0,12,0,0,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,1,0,0,9,52,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,1,0,0,8,61,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,1,1,0,7,159,27,1,0,12,3,3,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1,1,0,15,126,9,1,0,12,1,1,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1,1,0,58,726,11,3,0,12,207,165,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,1,0,0,1,64,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,1,0,0,4,76,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,1,0,0,1,21,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,1,1,0,17,396,27,2,0,12,62,50,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,1,0,0,1,49,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,1,0,0,2,50,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,1,1,0,8,85,11,1,0,12,3,3,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,1,0,0,2,26,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,1,0,0,2,67,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,1,1,0,94,554,27,3,0,12,43,29,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,1,0,0,2,53,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,1,0,0,6,39,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,1,0,0,4,55,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,1,0,0,1,32,0,0,0,12,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,1,0,0,2,56,0,0,0,12,0,0,No
