Project,Class,Release,nAuth,ChangeSetSize,LinesOfComment,LOC,maxChangeSetSize,nCommits,nFixCommits,Age,LOCadded,maxLOCadded,Buggy
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/IsNullExpression.java,11,3,0,2,35,1191,3,1,15,37,37,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/JPQLHelper.java,11,2,0,2,39,1191,2,1,15,41,41,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/JoinPath.java,11,3,0,2,72,1191,4,1,15,84,81,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/KeyExpression.java,11,2,0,2,30,1191,2,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LengthExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LessEqualExpression.java,11,3,0,2,31,1191,3,1,15,32,32,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LessThanExpression.java,11,3,0,2,31,1191,3,1,15,33,33,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LikeExpression.java,11,3,0,2,46,1191,4,1,15,54,52,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LiteralExpression.java,11,2,0,2,30,1191,2,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LocateExpression.java,11,3,0,2,60,1191,4,1,15,72,64,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LogicalPredicate.java,11,3,0,2,52,1191,5,1,15,87,58,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LowerExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/MaxExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/MemberOfExpression.java,11,3,0,2,31,1191,3,1,15,32,32,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/MinExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/MinusExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ModExpression.java,11,2,0,2,35,1191,2,1,15,37,37,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/NavigationPath.java,11,3,0,3,63,1191,4,1,15,75,71,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/NewInstance.java,11,3,0,2,58,1191,4,1,15,65,64,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/NotEqualExpression.java,11,3,0,2,31,1191,3,1,15,33,33,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/OpenJPAQueryBuilder.java,11,3,0,5,40,1191,3,1,15,48,45,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/OperatorPath.java,11,2,0,2,54,1191,3,1,15,66,63,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/OrPredicate.java,11,3,0,2,31,1191,3,1,15,34,34,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/OrderBy.java,11,1,0,2,31,264,1,1,15,35,35,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/OrderByItem.java,11,1,0,2,24,264,1,1,15,26,26,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/OrderableItem.java,11,3,0,2,45,1191,4,1,15,51,50,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ParameterExpression.java,11,2,0,2,39,1191,2,1,15,42,42,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PathExpression.java,11,1,0,11,107,264,2,1,15,117,116,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PathOperator.java,11,2,0,2,44,1191,2,1,15,48,48,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PlusExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/Predicate.java,11,1,0,5,49,264,2,1,15,53,52,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PredicateOperand.java,11,1,0,57,531,264,2,1,15,594,588,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryBuilder.java,11,1,0,5,53,264,1,1,15,57,57,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryBuilderImpl.java,11,3,0,5,68,1191,4,1,15,79,77,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryDefinition.java,11,1,0,52,510,264,3,1,15,570,555,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryDefinitionImpl.java,11,3,0,5,364,1191,4,1,15,455,433,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryExpression.java,11,3,0,2,32,1191,4,1,15,34,33,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/RangeExpression.java,11,3,0,2,35,1191,3,1,15,37,37,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/RootPath.java,11,3,0,1,35,1191,4,1,15,44,43,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SelectItem.java,11,1,0,4,42,264,1,1,15,45,45,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SizeExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SomeExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SquareRootExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SubStringExpression.java,11,3,0,2,55,1191,4,1,15,63,60,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/Subquery.java,11,1,0,2,24,264,1,1,15,26,26,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SumExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/TimesExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/TrimExpression.java,11,3,0,2,55,1191,3,1,15,60,60,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/TrimSpec.java,11,1,0,2,25,264,1,1,15,27,27,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/TypeExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UnaryConditionalOperator.java,11,2,0,2,44,1191,2,1,15,49,49,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UnaryExpressionPredicate.java,11,3,0,2,57,1191,4,1,15,67,65,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UnaryFunctionalOperator.java,11,2,0,2,60,1191,2,1,15,64,64,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UnaryMinusExpression.java,11,3,0,2,30,1191,3,1,15,33,33,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UnaryOperator.java,11,2,0,2,61,1191,2,1,15,65,65,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UnaryOperatorExpression.java,11,3,0,1,43,1191,4,1,15,51,50,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UpperExpression.java,11,3,0,2,30,1191,3,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ValueExpression.java,11,2,0,2,30,1191,2,1,15,31,31,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/VarArgsExpression.java,11,3,0,2,47,1191,3,1,15,52,52,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/Visitable.java,11,2,0,6,45,1191,2,1,15,51,51,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/WhenClause.java,11,2,0,2,49,1191,3,1,15,56,55,No
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/util/SourceCode.java,11,1,0,23,729,2,1,0,15,29,29,Yes
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/validation/ValidatorImpl.java,11,1,0,32,282,5,4,0,15,109,79,Yes
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBroker.java,11,1,0,3,43,264,1,1,15,46,46,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerFactory.java,11,1,0,3,44,264,1,1,15,47,47,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,11,3,0,6,129,1191,4,1,15,169,142,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedConfiguration.java,11,3,0,15,112,1191,4,1,15,179,127,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedQueryImpl.java,11,2,0,3,47,1191,3,1,15,52,50,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedStoreManager.java,11,1,0,2,37,264,1,1,15,41,41,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributionPolicy.java,11,2,0,4,62,1191,3,1,15,68,65,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/ProductDerivation.java,11,3,0,5,96,1191,4,1,15,111,106,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/ReentrantSliceLock.java,11,2,0,4,51,1191,2,1,15,57,57,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/ReplicationPolicy.java,11,2,0,4,61,1191,3,1,15,66,64,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/Slice.java,11,2,0,5,86,1191,2,1,15,99,99,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/SliceImplHelper.java,11,3,0,8,107,1191,4,1,15,123,118,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/SliceInfo.java,11,2,0,9,105,1191,3,1,15,122,117,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/SlicePersistence.java,11,2,0,5,74,1191,3,1,15,83,79,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/SliceThread.java,11,2,0,4,65,1191,2,1,15,74,74,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedConnection.java,11,3,0,5,250,1191,4,1,15,318,263,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedDataSource.java,11,3,0,2,97,1191,5,1,15,127,106,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCBrokerFactory.java,11,3,0,5,108,1191,4,1,15,141,119,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfiguration.java,11,2,0,3,36,1191,2,1,15,39,39,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java,11,3,0,18,493,1191,5,1,15,682,546,Yes
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,11,2,0,15,504,264,4,1,15,570,541,Yes
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,11,3,0,2,225,1191,4,1,15,278,247,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java,11,3,0,4,556,1191,4,1,15,710,685,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStatement.java,11,3,0,2,46,1191,3,1,15,58,33,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java,11,3,0,6,273,1191,4,1,15,326,297,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedTemplate.java,11,3,0,2,241,1191,4,1,15,296,273,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/SliceStoreManager.java,11,2,0,4,45,1191,2,1,15,50,50,No
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java,11,2,0,2,151,1191,2,1,15,173,173,No
openjpa,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/ObjectData.java,11,2,0,56,301,1191,2,0,15,12,12,No
openjpa,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLConfiguration.java,11,1,0,8,62,1191,1,0,15,0,0,No
openjpa,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLFileHandler.java,11,2,0,60,549,1191,2,0,15,2,2,Yes
openjpa,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStore.java,11,1,0,20,132,1191,1,0,15,0,0,Yes
openjpa,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStoreManager.java,11,1,0,58,191,1191,1,0,15,0,0,Yes
openjpa,openjpa-examples/src/main/java/embeddables/Address.java,12,0,0,2,48,0,0,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/embeddables/ContactInfo.java,12,0,0,3,37,0,0,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/embeddables/Coordinates.java,12,0,0,1,40,0,0,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/embeddables/Main.java,12,0,0,6,76,0,0,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/embeddables/Phone.java,12,0,0,1,37,0,0,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/embeddables/User.java,12,0,0,3,63,0,0,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/hellojpa/Main.java,12,1,0,20,45,1242,1,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/hellojpa/Message.java,12,1,0,2,59,1242,1,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/relations/Deity.java,12,1,0,17,141,1242,1,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/relations/Main.java,12,1,0,27,113,1242,1,0,14,0,0,No
openjpa,openjpa-examples/src/main/java/reversemapping/Main.java,12,1,0,14,90,1242,1,0,14,0,0,No
openjpa,openjpa-integration/osgi-itests/src/main/java/hellojpa/Main.java,12,0,0,20,54,0,0,0,14,0,0,No
openjpa,openjpa-integration/osgi-itests/src/main/java/hellojpa/Message.java,12,0,0,2,59,0,0,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java,12,1,0,18,209,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/ReverseMappingToolTask.java,12,1,0,27,273,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/SchemaToolTask.java,12,1,0,13,138,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/FetchModeValue.java,12,1,0,3,47,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfiguration.java,12,1,0,74,530,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,12,2,0,61,710,1242,2,0,14,1,1,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java,12,2,0,3,59,1242,2,0,14,11,11,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCSeqValue.java,12,1,0,3,56,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingFactoryValue.java,12,1,0,16,137,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingRepositoryValue.java,12,1,0,6,57,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSavepointManager.java,12,1,0,11,123,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSeq.java,12,1,0,17,193,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractUpdateManager.java,12,1,0,31,379,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingConstraintUpdateManager.java,12,1,0,3,65,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingOperationOrderUpdateManager.java,12,1,0,3,67,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingPreparedStatementManagerImpl.java,12,1,0,37,273,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ClassTableJDBCSeq.java,12,1,0,13,238,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConnectionInfo.java,12,1,0,2,32,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java,12,1,0,78,432,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,12,1,0,9,259,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/EagerFetchModes.java,12,1,0,5,41,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderCacheImpl.java,12,2,0,18,381,1242,2,0,14,1,1,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderQueryImpl.java,12,1,0,3,164,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/GenericResultObjectProvider.java,12,1,0,6,112,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/InstanceResultObjectProvider.java,12,1,0,3,55,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBC3SavepointManager.java,12,1,0,2,59,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCBrokerFactory.java,12,4,0,11,136,1242,5,0,14,12,4,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfiguration.java,12,1,0,29,214,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java,12,1,0,11,363,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCLockManager.java,12,1,0,4,45,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCSeq.java,12,1,0,3,38,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStore.java,12,2,0,13,93,1242,2,0,14,10,10,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,12,5,0,156,1337,1242,9,2,14,81,30,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java,12,4,0,59,920,1242,4,0,14,132,103,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/LRSSizes.java,12,1,0,5,41,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/MappedQueryResultObjectProvider.java,12,1,0,10,395,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/MixedLockManager.java,12,1,0,4,91,1242,2,0,14,1,1,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java,12,2,0,40,339,1242,2,1,14,3,3,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/OperationOrderUpdateManager.java,12,1,0,28,172,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PagingResultObjectProvider.java,12,1,0,39,395,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java,12,1,0,17,165,1242,1,0,14,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedProjectionResultObjectProvider.java,12,0,0,3,48,0,0,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedQueryCacheImpl.java,12,2,0,17,368,1242,5,0,14,139,132,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedQueryImpl.java,12,2,0,14,339,1242,4,0,14,65,36,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedResultObjectProvider.java,12,1,0,4,48,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedSQLStoreQuery.java,12,3,0,4,144,1242,3,0,14,39,38,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManager.java,12,1,0,5,41,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java,12,1,0,16,258,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ProjectionResultObjectProvider.java,12,1,0,5,75,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLProjectionResultObjectProvider.java,12,1,0,3,114,1242,1,0,14,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java,12,2,0,21,353,1242,3,0,14,1,1,Yes
